0,0.085589
1,0.127508
2,0.097085
3,0.169411
4,0.281229
5,0.269920
6,0.343252
7,0.435855
8,0.599385
9,0.632231
10,0.711097
11,0.872145
12,0.839837
13,0.982832
14,0.986703
15,0.921398
16,0.978959
17,0.980532
18,0.917279
19,1
20,1
