0,0.301267
1,0.262259
2,0.258109
3,0.342742
4,0.387469
5,0.403635
6,0.466481
7,0.468804
8,0.525995
9,0.738377
10,0.659051
11,0.850978
12,0.899586
13,0.852574
14,0.870744
15,1
16,0.975254
17,0.892974
18,0.895551
19,1
20,0.885833
