0,0.391637
1,0.483973
2,0.438519
3,0.458284
4,0.410651
5,0.498329
6,0.486085
7,0.619803
8,0.726007
9,0.697341
10,0.748262
11,0.909477
12,1
13,0.987031
14,1
15,1
16,1
17,1
18,1
19,1
20,1
