,0
0,0.92894113
1,0.92873967
2,0.9360162
3,0.931453
4,0.9379838
5,0.9398986
6,0.93667895
7,0.9338907
8,0.9335808
9,0.94176435
10,0.94665176
11,0.9484322
12,0.95499074
13,0.9588609
14,0.97886294
15,0.9799223
16,0.989256
17,0.9901681
18,0.9925761
19,0.9949293
20,0.99513274
