,0
0,0.64285386
1,0.6563803
2,0.6715985
3,0.7143093
4,0.7194864
5,0.76515484
6,0.81414616
7,0.8328776
8,0.8119004
9,0.83036804
10,0.8274119
11,0.86220396
12,0.87894213
13,0.8845565
14,0.90334713
15,0.90757257
16,0.9207116
17,0.93252814
18,0.92587113
19,0.9232934
20,0.91663337
