,0
0,0.55787736
1,0.59183025
2,0.554921
3,0.57981443
4,0.5537252
5,0.530248
6,0.553484
7,0.530921
8,0.5199062
9,0.4901435
10,0.4744472
11,0.49853814
12,0.5400676
13,0.5461934
14,0.6228907
15,0.64123267
16,0.67913765
17,0.7335746
18,0.7421775
19,0.76964635
20,0.80510235
