,0
0,0.05136746
1,0.06068678
2,0.06686858
3,0.07145613
4,0.079750754
5,0.09327483
6,0.10274752
7,0.11258277
8,0.122352354
9,0.12887584
10,0.13488896
11,0.15052176
12,0.17308462
13,0.17944324
14,0.20038395
15,0.23152778
16,0.283531
17,0.29406142
18,0.3386035
19,0.3202399
20,0.32158816
