,0
0,0.81766355
1,0.84324354
2,0.82587713
3,0.8312853
4,0.8321579
5,0.82251316
6,0.8312316
7,0.8150753
8,0.82401407
9,0.81121176
10,0.7899039
11,0.8023504
12,0.8062744
13,0.8364013
14,0.85908353
15,0.8844508
16,0.9159085
17,0.93501276
18,0.9459279
19,0.95028216
20,0.96168697
