,0
0,0.66239357
1,0.6179098
2,0.6227843
3,0.59789306
4,0.5885766
5,0.5962606
6,0.5908516
7,0.5874193
8,0.5821268
9,0.59865093
10,0.6049795
11,0.6425331
12,0.6760407
13,0.73596317
14,0.8206051
15,0.83619434
16,0.9031014
17,0.93701553
18,0.955019
19,0.95958066
20,0.96042
