,0
0,0.68974906
1,0.7003895
2,0.64446115
3,0.6213371
4,0.58931166
5,0.61050886
6,0.6453353
7,0.63382655
8,0.63016
9,0.6241246
10,0.6566184
11,0.7547506
12,0.8286254
13,0.86189264
14,0.9072229
15,0.91522795
16,0.9703829
17,0.9814802
18,0.98652434
19,0.99320716
20,0.99427986
