,0
0,0.0009900208
1,0.0012445706
2,0.0014830086
3,0.0020829246
4,0.002760179
5,0.0033503056
6,0.0032160033
7,0.0033649476
8,0.003742759
9,0.0042937566
10,0.004148347
11,0.011983479
12,0.041776765
13,0.13515435
14,0.44323668
15,0.7976205
16,0.9677789
17,0.993079
18,0.9976538
19,0.99833965
20,0.99899024
