,0
0,0.7251069
1,0.7099029
2,0.70438945
3,0.70283943
4,0.7053388
5,0.70668286
6,0.7219081
7,0.7186795
8,0.70754063
9,0.73312235
10,0.74608994
11,0.7753352
12,0.82619977
13,0.85462296
14,0.9021333
15,0.9106295
16,0.9580172
17,0.9710014
18,0.97901195
19,0.98531437
20,0.9863056
