,0
0,0.64980507
1,0.66375697
2,0.61773556
3,0.64107114
4,0.60885966
5,0.6441501
6,0.69488746
7,0.7011091
8,0.69998926
9,0.7115904
10,0.74021983
11,0.78497165
12,0.88517827
13,0.91206706
14,0.9652615
15,0.9757075
16,0.9913537
17,0.9954749
18,0.9971072
19,0.9983138
20,0.99892503
