,0
0,0.008562995
1,0.0117593445
2,0.013758598
3,0.014318739
4,0.021573665
5,0.030485122
6,0.037830044
7,0.043318696
8,0.04167256
9,0.041222934
10,0.038315
11,0.040501367
12,0.047732525
13,0.047972467
14,0.05528585
15,0.06194877
16,0.06757006
17,0.08232087
18,0.11548901
19,0.16438764
20,0.19780722
