,0
0,0.018906992
1,0.023738543
2,0.024835987
3,0.030231474
4,0.03618553
5,0.04350479
6,0.042308852
7,0.047449853
8,0.050432723
9,0.055559907
10,0.053722832
11,0.1532781
12,0.40292254
13,0.6996409
14,0.8798133
15,0.9675646
16,0.9922132
17,0.99760264
18,0.99867046
19,0.9988311
20,0.99931717
