,0
0,0.0050474945
1,0.0058436454
2,0.0058586383
3,0.0061649024
4,0.007342546
5,0.008371461
6,0.00924225
7,0.010117407
8,0.010571743
9,0.011637458
10,0.0115666
11,0.027474267
12,0.08159244
13,0.1834363
14,0.43192065
15,0.74265224
16,0.95328057
17,0.98924387
18,0.9971847
19,0.9983582
20,0.99898773
