,0
0,0.7316102
1,0.7433617
2,0.74755394
3,0.77255356
4,0.7757877
5,0.7991345
6,0.82541645
7,0.83602244
8,0.8198321
9,0.8243265
10,0.82347256
11,0.84950525
12,0.8641945
13,0.8720001
14,0.89691323
15,0.9061773
16,0.9260589
17,0.94160116
18,0.94402087
19,0.94669473
20,0.9494663
