,0
0,0.87782097
1,0.8880765
2,0.900658
3,0.91693294
4,0.92719066
5,0.9401394
6,0.9498209
7,0.95268375
8,0.9483117
9,0.95417863
10,0.9564147
11,0.95300585
12,0.9551907
13,0.95832413
14,0.9681018
15,0.96772933
16,0.97472227
17,0.9780042
18,0.98156965
19,0.98357946
20,0.98404354
