,0
0,0.044145178
1,0.052195363
2,0.05445654
3,0.053869754
4,0.06952953
5,0.093200065
6,0.1028136
7,0.10757037
8,0.103617504
9,0.10237985
10,0.096154235
11,0.10324844
12,0.12093671
13,0.11601202
14,0.12832108
15,0.1349902
16,0.14564578
17,0.16492695
18,0.214348
19,0.27108157
20,0.3006814
