,0
0,0.31911674
1,0.33421555
2,0.29322132
3,0.31831196
4,0.30426663
5,0.3342945
6,0.42181623
7,0.4028968
8,0.4070882
9,0.4096217
10,0.42565057
11,0.5306504
12,0.6978096
13,0.7656501
14,0.87133926
15,0.9128026
16,0.95581436
17,0.9736941
18,0.98226583
19,0.9888643
20,0.9904524
