,0
0,0.006034375
1,0.0059219147
2,0.0057111834
3,0.0055313045
4,0.005473646
5,0.005541897
6,0.0060511963
7,0.007678941
8,0.008907415
9,0.011073527
10,0.012641267
11,0.023489067
12,0.056151178
13,0.1024841
14,0.25852597
15,0.48218387
16,0.8427855
17,0.96371025
18,0.9900601
19,0.9949986
20,0.99698985
