,0
0,0.07975318
1,0.09647239
2,0.10931364
3,0.1087422
4,0.12883772
5,0.15578932
6,0.17881031
7,0.20106494
8,0.21490172
9,0.24316713
10,0.24928902
11,0.26882595
12,0.29963696
13,0.2953188
14,0.33427277
15,0.39108554
16,0.4575335
17,0.49010804
18,0.49632633
19,0.47488284
20,0.47920576
