,0
0,0.02270969
1,0.0283453
2,0.03274139
3,0.035550114
4,0.046807896
5,0.066416
6,0.078056365
7,0.088805094
8,0.08562948
9,0.08238282
10,0.076248266
11,0.083509915
12,0.099982664
13,0.09696728
14,0.11615877
15,0.12211738
16,0.13737261
17,0.1585282
18,0.2092435
19,0.2712706
20,0.31358716
