,0
0,0.95455766
1,0.9529934
2,0.9528397
3,0.94957626
4,0.95178795
5,0.9562338
6,0.9544771
7,0.953457
8,0.95283395
9,0.9609407
10,0.96503717
11,0.96681356
12,0.96873796
13,0.9745856
14,0.98554635
15,0.98654026
16,0.99244857
17,0.9933154
18,0.99515617
19,0.9968581
20,0.9974559
