,0
0,0.95667976
1,0.96129423
2,0.9694657
3,0.9722235
4,0.9778251
5,0.98163456
6,0.9854622
7,0.9870084
8,0.98550147
9,0.9872378
10,0.98763007
11,0.987648
12,0.9891165
13,0.9893162
14,0.9916563
15,0.9924442
16,0.99432856
17,0.9942901
18,0.99478465
19,0.9948008
20,0.99501956
