,0
0,0.7384803
1,0.7376541
2,0.73483646
3,0.7498211
4,0.75216335
5,0.80206925
6,0.828507
7,0.8408987
8,0.8383101
9,0.8410797
10,0.8534214
11,0.8597327
12,0.8623175
13,0.8553144
14,0.87492585
15,0.8686804
16,0.90927464
17,0.9229996
18,0.9377276
19,0.9429068
20,0.9502125
