,0
0,0.8402822
1,0.86371183
2,0.8377004
3,0.8389105
4,0.8339396
5,0.8315841
6,0.8383506
7,0.8391155
8,0.85197973
9,0.8620479
10,0.87581277
11,0.88468736
12,0.9024934
13,0.93051505
14,0.9680407
15,0.979297
16,0.9913511
17,0.99336374
18,0.996064
19,0.9966246
20,0.9973724
