,0
0,0.71782357
1,0.76059574
2,0.7181257
3,0.7092893
4,0.735951
5,0.7166949
6,0.76983345
7,0.7671669
8,0.8066284
9,0.8345207
10,0.8729535
11,0.86242324
12,0.8794922
13,0.9093699
14,0.9670876
15,0.9778365
16,0.9944695
17,0.9960032
18,0.9978269
19,0.99860626
20,0.99867463
