,0
0,0.005125398
1,0.0055912854
2,0.0055704433
3,0.0069085737
4,0.0074633164
5,0.00821008
6,0.009850236
7,0.01193031
8,0.015117948
9,0.020160338
10,0.025558129
11,0.060706336
12,0.14760272
13,0.28921002
14,0.49349838
15,0.7251133
16,0.88860047
17,0.953448
18,0.9694411
19,0.9698916
20,0.9736651
