,0
0,0.004629373
1,0.004077623
2,0.0037472865
3,0.004000224
4,0.0038789976
5,0.004269496
6,0.0039897743
7,0.0042749615
8,0.0045048115
9,0.0045406274
10,0.005400755
11,0.012110362
12,0.03244606
13,0.07705667
14,0.17012428
15,0.44271225
16,0.7682104
17,0.88900334
18,0.97057223
19,0.9786137
20,0.989394
