,0
0,0.5614585
1,0.59188235
2,0.566243
3,0.5842831
4,0.58201593
5,0.5752514
6,0.6109692
7,0.56357807
8,0.5582596
9,0.49552926
10,0.49463657
11,0.50756633
12,0.54360104
13,0.57072717
14,0.60953367
15,0.67359746
16,0.72093016
17,0.7482129
18,0.7331374
19,0.7402303
20,0.7671543
