,0
0,0.010657018
1,0.010631595
2,0.010231336
3,0.012268745
4,0.012979445
5,0.0135769
6,0.014233372
7,0.016497036
8,0.018830238
9,0.02109298
10,0.02278749
11,0.043465003
12,0.08756707
13,0.14349513
14,0.29148734
15,0.64568627
16,0.9135318
17,0.9782559
18,0.99079317
19,0.99231577
20,0.99224454
