,0
0,0.043672554
1,0.05894921
2,0.07011387
3,0.06642119
4,0.07928832
5,0.09311314
6,0.09832301
7,0.094546385
8,0.087520026
9,0.08572344
10,0.075324886
11,0.07862858
12,0.08928986
13,0.099198096
14,0.12270115
15,0.14423317
16,0.15476939
17,0.20163563
18,0.2727995
19,0.36886474
20,0.40188032
