,0
0,0.8625482
1,0.8556942
2,0.8533633
3,0.84488755
4,0.8428639
5,0.85656023
6,0.8582878
7,0.85332555
8,0.85480255
9,0.8738228
10,0.8830387
11,0.89764255
12,0.8945904
13,0.90218896
14,0.93630683
15,0.94060045
16,0.97367126
17,0.98161787
18,0.98635244
19,0.9938112
20,0.9951349
