,0
0,0.11635429
1,0.15979905
2,0.21201669
3,0.2242098
4,0.26186058
5,0.3547977
6,0.38107985
7,0.41954654
8,0.41369966
9,0.4109026
10,0.38451925
11,0.42886278
12,0.4623881
13,0.46755603
14,0.5073048
15,0.5435848
16,0.57582784
17,0.6633914
18,0.72802585
19,0.8022716
20,0.81331176
