,0
0,0.003209287
1,0.0032992726
2,0.0033805794
3,0.0039380654
4,0.0040169857
5,0.0047067897
6,0.0053879274
7,0.006771515
8,0.009172801
9,0.011119349
10,0.014288149
11,0.032555196
12,0.083892055
13,0.16009042
14,0.3407065
15,0.63389957
16,0.8602857
17,0.9561538
18,0.9798616
19,0.9817045
20,0.98436666
