,0
0,0.35400653
1,0.3883711
2,0.4310969
3,0.44715443
4,0.4861819
5,0.584391
6,0.585873
7,0.6303983
8,0.6604318
9,0.6944076
10,0.7156507
11,0.7505835
12,0.80122757
13,0.8261199
14,0.837634
15,0.8385587
16,0.8438253
17,0.88191646
18,0.9222057
19,0.93425006
20,0.94561464
