,0
0,0.08793471
1,0.10497688
2,0.12916131
3,0.12477281
4,0.15797344
5,0.23121564
6,0.23476842
7,0.24983877
8,0.22997421
9,0.21868832
10,0.18739612
11,0.21531653
12,0.25133082
13,0.2400963
14,0.27483508
15,0.30898747
16,0.36180785
17,0.46743336
18,0.571516
19,0.65919614
20,0.66341
