,0
0,0.0041930093
1,0.0044822204
2,0.004719671
3,0.005540517
4,0.00634436
5,0.0075231553
6,0.009262203
7,0.012313408
8,0.015074882
9,0.020649716
10,0.02467389
11,0.060205895
12,0.17254147
13,0.38437092
14,0.6797055
15,0.8752228
16,0.9558577
17,0.98315144
18,0.9909157
19,0.9894616
20,0.9931933
