,0
0,0.96148694
1,0.9681197
2,0.97314745
3,0.9787891
4,0.97929376
5,0.9844194
6,0.9877307
7,0.9885405
8,0.98734844
9,0.9876271
10,0.98812693
11,0.9895592
12,0.99048156
13,0.99156207
14,0.99359494
15,0.9943362
16,0.9968592
17,0.99752027
18,0.99850166
19,0.99876344
20,0.99895465
