,0
0,0.003719417
1,0.003342231
2,0.0028708645
3,0.0026584466
4,0.0025546385
5,0.0025039294
6,0.0025470383
7,0.0030306056
8,0.0034588755
9,0.0044450746
10,0.005059894
11,0.0087903775
12,0.023131168
13,0.051285606
14,0.15800005
15,0.42507946
16,0.8194298
17,0.96276975
18,0.98914963
19,0.99424076
20,0.9967334
