,0
0,0.876107
1,0.8882494
2,0.870155
3,0.89322025
4,0.8757327
5,0.87553924
6,0.8778893
7,0.860205
8,0.8561903
9,0.83830845
10,0.8321907
11,0.8398032
12,0.85159606
13,0.8659328
14,0.8919545
15,0.8992182
16,0.9186218
17,0.92811227
18,0.9347827
19,0.9436724
20,0.95277894
