,0
0,0.17572497
1,0.20000063
2,0.19518849
3,0.21337345
4,0.21251766
5,0.24386819
6,0.25330815
7,0.28257084
8,0.29939654
9,0.33163545
10,0.37427607
11,0.5159713
12,0.5920961
13,0.6149976
14,0.69079167
15,0.7083048
16,0.67185915
17,0.72101504
18,0.83201027
19,0.8545344
20,0.84001076
