,0
0,0.12480823
1,0.14401796
2,0.16084734
3,0.16451159
4,0.18591376
5,0.21723875
6,0.23873106
7,0.26617193
8,0.29045278
9,0.3233312
10,0.32760912
11,0.3527838
12,0.386688
13,0.3875716
14,0.42278272
15,0.4843522
16,0.549375
17,0.56525844
18,0.5803968
19,0.57030004
20,0.57870483
