,0
0,0.51206684
1,0.5029925
2,0.4812982
3,0.4546952
4,0.42923078
5,0.44027016
6,0.4755843
7,0.46578163
8,0.4675728
9,0.45771077
10,0.49646762
11,0.58603805
12,0.69069415
13,0.7673734
14,0.89138544
15,0.9111279
16,0.96692145
17,0.9822089
18,0.98943174
19,0.9920204
20,0.9942569
