,0
0,0.004217392
1,0.0049065226
2,0.005513852
3,0.0066885217
4,0.010344584
5,0.016521478
6,0.019673299
7,0.02432603
8,0.027886827
9,0.03396819
10,0.03560126
11,0.06340062
12,0.15141068
13,0.2996165
14,0.5372508
15,0.8219347
16,0.94897157
17,0.98552775
18,0.9947807
19,0.99575365
20,0.99689376
