,0
0,0.7288273
1,0.7557194
2,0.7005392
3,0.6932142
4,0.6818333
5,0.7101711
6,0.70842886
7,0.68995404
8,0.6829283
9,0.6790944
10,0.7100025
11,0.78048134
12,0.8454766
13,0.88373834
14,0.9236915
15,0.93453866
16,0.9664686
17,0.97865033
18,0.9866535
19,0.99217016
20,0.99344563
