,0
0,0.74121326
1,0.71599394
2,0.68330383
3,0.67505825
4,0.67686886
5,0.67832226
6,0.69202906
7,0.69699645
8,0.68671304
9,0.7139265
10,0.7351937
11,0.76193357
12,0.8222298
13,0.8573152
14,0.929675
15,0.9384088
16,0.9749521
17,0.98380524
18,0.98842025
19,0.99314815
20,0.99396366
