,0
0,0.3222728
1,0.36988205
2,0.39415812
3,0.42796662
4,0.4468432
5,0.53877467
6,0.557663
7,0.6089195
8,0.6786577
9,0.6994097
10,0.72896165
11,0.77777725
12,0.77761376
13,0.7276914
14,0.79074097
15,0.81720155
16,0.827542
17,0.8678794
18,0.8651657
19,0.86588705
20,0.8528358
