,0
0,0.8284478
1,0.8519967
2,0.8221611
3,0.799245
4,0.80081975
5,0.7938567
6,0.8109695
7,0.7899111
8,0.8150443
9,0.81428516
10,0.851811
11,0.8567814
12,0.8749717
13,0.9126883
14,0.96931285
15,0.9796926
16,0.9953667
17,0.9972838
18,0.99861383
19,0.9990446
20,0.99929583
