,0
0,0.0063405572
1,0.00620233
2,0.005898775
3,0.006820232
4,0.010089424
5,0.011332342
6,0.011805251
7,0.012657607
8,0.014325285
9,0.015222521
10,0.015179824
11,0.03521474
12,0.082820185
13,0.16841988
14,0.35383463
15,0.6368868
16,0.85438526
17,0.94181216
18,0.9726821
19,0.9742649
20,0.9784968
