,0
0,0.0051331553
1,0.0062121623
2,0.007435584
3,0.009397312
4,0.012441087
5,0.016660955
6,0.017688299
7,0.020193199
8,0.0219503
9,0.02517074
10,0.024813266
11,0.053076494
12,0.13937047
13,0.27793106
14,0.5249247
15,0.802103
16,0.95960325
17,0.9873433
18,0.99587244
19,0.99770784
20,0.99865013
