,0
0,0.8050569
1,0.8277631
2,0.80620754
3,0.8107412
4,0.7966295
5,0.7660783
6,0.7781689
7,0.7518125
8,0.7534146
9,0.73254895
10,0.7028177
11,0.7266067
12,0.74054235
13,0.7593019
14,0.7797742
15,0.80058867
16,0.83949363
17,0.8677444
18,0.89179176
19,0.90400326
20,0.92714554
