,0
0,0.45479578
1,0.45338
2,0.42062354
3,0.41666234
4,0.40157261
5,0.43017337
6,0.48496443
7,0.47960633
8,0.4948988
9,0.4887229
10,0.5245055
11,0.63538605
12,0.7751788
13,0.84753686
14,0.9382434
15,0.9588956
16,0.9755197
17,0.9872339
18,0.9904392
19,0.9928383
20,0.9934993
