,0
0,0.33358678
1,0.39590582
2,0.43583184
3,0.47220996
4,0.5190795
5,0.6018688
6,0.64191437
7,0.68952066
8,0.74046224
9,0.7803787
10,0.8000114
11,0.83988816
12,0.83625245
13,0.81711626
14,0.86510533
15,0.8730764
16,0.8960584
17,0.9227176
18,0.92949474
19,0.9284081
20,0.9154053
