,0
0,0.6875081
1,0.69688964
2,0.7130136
3,0.7383421
4,0.74690646
5,0.7761485
6,0.8156348
7,0.8267879
8,0.8156909
9,0.831981
10,0.831806
11,0.86177135
12,0.86969477
13,0.8680006
14,0.88803524
15,0.8895745
16,0.9114978
17,0.9261651
18,0.9318998
19,0.93322164
20,0.93122965
