,0
0,0.5443534
1,0.53148943
2,0.5447371
3,0.5276703
4,0.5267495
5,0.54325837
6,0.55004984
7,0.56295294
8,0.5699635
9,0.5778379
10,0.5983105
11,0.64248705
12,0.67930406
13,0.71651477
14,0.7776655
15,0.78719354
16,0.8635861
17,0.8802256
18,0.89734066
19,0.9285245
20,0.93580693
