,0
0,0.41581044
1,0.46717024
2,0.5100383
3,0.53895944
4,0.5669343
5,0.6440483
6,0.65179056
7,0.6933776
8,0.73782814
9,0.75701
10,0.788766
11,0.7972412
12,0.7968422
13,0.7473604
14,0.79132706
15,0.827483
16,0.86958915
17,0.8984799
18,0.8906443
19,0.8937
20,0.8969781
