,0
0,0.7645311
1,0.7840849
2,0.75959784
3,0.7832361
4,0.76218265
5,0.756259
6,0.7731284
7,0.7504132
8,0.74569666
9,0.72068214
10,0.7120715
11,0.73154265
12,0.7651565
13,0.77997273
14,0.82018566
15,0.83341
16,0.86133397
17,0.879986
18,0.8909786
19,0.9026699
20,0.9158483
