,0
0,0.802541
1,0.8205523
2,0.81382936
3,0.82512695
4,0.8265854
5,0.8515906
6,0.8719656
7,0.882203
8,0.883109
9,0.88300186
10,0.8817581
11,0.90722287
12,0.92415893
13,0.92577505
14,0.9432729
15,0.9490245
16,0.965808
17,0.97371054
18,0.9800642
19,0.9817816
20,0.98464125
