,0
0,0.049955297
1,0.06290941
2,0.07044898
3,0.07318853
4,0.08587806
5,0.10688796
6,0.12348988
7,0.14076082
8,0.14900637
9,0.15553567
10,0.16769473
11,0.19637336
12,0.24041137
13,0.2590729
14,0.30614752
15,0.38445824
16,0.4543631
17,0.48213157
18,0.53628886
19,0.5184696
20,0.50351954
