,0
0,0.0041712164
1,0.0042804717
2,0.0043288586
3,0.00555201
4,0.007936892
5,0.007982146
6,0.0077019683
7,0.0077170716
8,0.00861036
9,0.008866803
10,0.009198632
11,0.022248898
12,0.05791795
13,0.13689521
14,0.30873308
15,0.63804466
16,0.88315004
17,0.97339106
18,0.9941414
19,0.9959409
20,0.99652606
