,0
0,0.92491776
1,0.9355875
2,0.9416092
3,0.9507066
4,0.9528488
5,0.9631582
6,0.9714263
7,0.9751458
8,0.9749176
9,0.9755892
10,0.97563314
11,0.98057485
12,0.9811251
13,0.98369795
14,0.98869985
15,0.98875254
16,0.99520195
17,0.9966275
18,0.9979876
19,0.99809664
20,0.9985152
