,0
0,0.6112388
1,0.5972756
2,0.6038038
3,0.5883155
4,0.5703474
5,0.5855725
6,0.5806444
7,0.5772596
8,0.55750895
9,0.57637626
10,0.5901286
11,0.5992147
12,0.6010362
13,0.6494486
14,0.74089754
15,0.7610603
16,0.85703325
17,0.8810408
18,0.8892351
19,0.92339003
20,0.93076354
